"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44"
"1" 0.916609898418601 0.99590478572118 0.977034156361549 0.998663105907962 0.953867063066049 0.99286631890877 0.995833159661557 0.886689369006277 0.450099118973138 0.918218393292042 0.802130245472217 0.942145126234878 0.982577934793543 0.999023211830708 0.37441631220326 0.996294376546811 0.957178771263384 0.99378565194973 0.00149805486034782 0.956181751816465 0.992793381684337 0.994966908342671 0.948310445221335 0.904879547620296 0.977314038880653 0.980499234315425 0.991910397368083 0.987778571547417 0.945035292254316 6.95739282630115e-07 0.998948336126307 0.984105949836216 0.978460875134945 0.990881707068013 0.997917741923919 0.977605376347883 0.997173866885804 0.845622273341192 0.956668899246488 0.984202588121956 0.968956693571629 0.990534717641179 0.992616240036455 0.960178830825692
"2" 0.997528129446602 0.997007287586793 0.995612751220527 0.999005044655613 0.99381804999309 0.992576804528438 0.993781848727763 0.997927461484509 0.988856443605972 0.880789321146268 0.997243617971055 0.992869185364449 0.99410655754372 0.999224762784867 0.995182873808186 0.970480548974417 0.998629646982076 0.993425903429621 0.991929423351104 0.98969234758029 0.998147195788518 0.998572253123122 0.969705116500486 0.993200433957197 0.982091713752686 0.994381984937395 0.998008875409747 0.984862805361496 0.970783107965576 0.989657966133077 0.992295548180235 0.988217328791588 0.990724752153458 0.991610129791709 0.998835195749363 0.993952626589113 0.999073077077901 0.977903365361752 0.985001706625566 0.99314079342922 0.991138641359297 0.99786272831235 0.997111681582387 0.986267476017484
"3" 0.885655254828912 0.998655710360471 0.993212608285201 0.988156498297583 0.973404453052995 0.514822723174808 0.33611934559571 2.32303985159277e-07 9.35860192896598e-07 2.17603712826531e-14 7.57240939730508e-07 4.29000190427242e-06 0.000745214205736922 0.000647532546709684 1.85274018349446e-12 6.9796886941087e-05 0.987113259081335 0.982393773640015 0.661552158413121 0.994171646024281 0.995065656207025 0.997936007863919 0.933785486394351 0.976608175773839 0.969146669818166 0.995518512499575 0.958542525547651 0.978877564276107 0.952311427134257 0.984678792852025 0.991554298600683 0.958556321699153 0.0373705397470026 0.981876781596212 0.943161826830023 0.983932752332741 0.999111565227172 0.858375374795451 0.796621003289132 2.58534308272829e-06 0.688549147348948 0.998841290139645 0.995346954439135 0
"4" 0.997428418354881 0.998480692423594 0.995756922256798 0.998812729536479 0.994322926387909 0.995839051739694 0.996824898891078 0.9978851196031 0.986627683821334 0.99117107346989 0.9966296601822 0.98601948147073 0.996879402520111 0.999143970258329 0.984357592207416 0.995236272106935 0.997933646086189 0.99655842237053 0.997467519757637 0.995579325861315 0.00143115515958643 0.994269819498538 0.976117156122066 0.983215888982789 0.960379615502972 0.995390939542559 0.997680278693426 0.988450576768703 0.973494754042966 0.986552191152787 0.997376430601224 0.995087752618125 0.997179115675652 0.980800017731714 0.979268375800562 0.993214268102399 0.99914031420593 0.979291051390517 0.983227325662452 0.994984170860343 0.978770047546012 0.997212365195946 0.992079591397206 0.990284445852409
"5" 0.99464180298582 0.998768580219877 0.976990575946318 0.999190383778627 0.995762894409207 0.995902510577811 0.996713464783826 0.996951791502344 0.992196495907317 0.992181307315233 0.996410756154001 0.990563051632445 0.996797619716059 0.990924258309759 0.993428634174877 0.992867170448014 0.987275530306671 0.996838196504521 0.987862764385433 0.995652552032815 0.998950490390501 0.997698580792842 0.96897810980333 0.992697484713903 0.975331596437667 0.99361906950748 0.997367072861652 0.987168161976631 0.970377089752327 0.98991860337174 0.998619944806918 0.987938321890493 0.994587698275246 0.950897871525059 0.995759749556945 0.993722422803312 0.993125940969495 0.981264536988393 0.982086646588623 0.997955959956738 0.990926269184319 0.997684095827575 0.996701729611014 0.98926276322346
"6" 0.426682491339525 0.998664855779694 0.997356649529129 0.998219074367505 0.983648752770787 0.99431093143261 0.924049269320837 0.812216696856446 0.87609165525646 0.144319755526118 0.992164907000981 0.970903548468958 0.962792693626414 0.981703026617689 0.205967606021519 0.219211975321457 0.99803695193552 0.994822831952408 0.996955439563123 0.990925924903848 0.984759712829232 0.994257273902456 0.969220321533331 0.717305070058527 0.907078131357548 0.973791203243081 0.994719064548693 0.98828527292128 0.932081929024442 0.970965660931678 0.998447201441337 0.986221157852437 0.998412955889444 0.988353415684458 0.992515121034805 0.955445739446448 0.99912018516327 0.9012111124656 0.985178768449769 0 0.990279767685078 0.976523286708669 0.958313684000035 0.391972866942216
"7" 4.34641211910503e-12 0.706734807493016 0.130099541981154 0.000505833403006695 0.544081114295692 1.90335317507007e-08 0.996720543628262 0.181297214245313 0.987386254897061 0.986010584016537 0.990069423006489 0.979104036665329 0.993635261434154 0.999144077132391 0.986066394213258 0.993949182358542 0.222701123978665 0.00127029657323641 5.50226531004228e-13 0.152507563553319 2.6158160313372e-06 0.19488823942714 2.15849560447623e-12 0.530881112118113 0.742053256329006 0.00021236592721896 0.754748095935323 2.70604338614699e-06 0.0222874684524571 4.90362073168882e-09 0.942083550307001 0.00657234568795373 0.825363202094096 0.916427908805124 3.40738548487707e-12 2.22044604925031e-16 0.985295781450817 0.329862996750639 0.00175932076318164 0.494739512216947 0.669078101933094 0.986671694572666 0.993608743703467 0.00517819794630647
"8" 0.98677069236774 0.991733492510512 0.997011398968455 0.989503450280868 0.995285053646441 0.642449813929636 0.992168789549832 0.992919742636583 0.909348304545322 0.932893575859669 0.992100704774401 0.981269491771629 0.99695955988977 0.998398874593477 0.83879461737797 0.988768950031627 0.998780406103487 0.992350323285391 0.994324789816105 0.956671841346374 0.998453279754059 0.998168149288701 0.92183940622298 0.990763823243019 0.97430369892287 0.974532953783777 0.996897524911979 0.975715721989219 0.974789992443391 0.992216670352337 0.998083236819517 0.996061016317153 0.997143092487109 0.984883142402221 0.993532257538819 0.989604203992166 0.998957434377148 0.984290854785493 0.902851873330048 0.993858326735158 0.984412289052338 0.998795591823878 0.996669673847449 0.103660568359521
"9" 0.997317925853986 0.998586179559507 0.996410089087924 0.997450626811998 0.995562615319669 0.996772350930797 0.995547249978426 0.992793576678348 0.983176777617011 0.99007716779151 0.992700024239992 0.95508160476948 0.996198463463699 0.999047779460032 0.990484197570193 0.987771312880118 0.998576437518213 0.995653949672492 0.996939319965668 0.985870616267519 0.998913257731115 0.998613351919237 0.96079039370897 0.991404568050409 0.977499285873577 0.99339776676109 0.981581127786212 0.987452903714968 0.963380453617014 0.9903705602024 0.998785181101353 0.99130599976644 0.997314528063878 0.992248425978861 0.998778529103594 0.993082142684389 0.999121912023019 0.975546161238878 0.97390044845941 0.998169031332873 0.98404884526569 0.997386747055088 0.986145113452636 0.986610593019737
"10" 0.00122344617760717 0.849733425008167 0.996849949384628 0.680468945717327 0.992467744498012 5.89917180606747e-05 0.988329548386561 0.957853960270454 0.751623811138008 0.454637000597581 0.0306705516198004 0.615815029054608 0.938612782076086 0.994364994095258 0.0154007696791601 0.021277658355733 0.998746906076169 0.780680775285397 0.993672108982227 0.0598555683593172 0.998467156010488 0.0347962919086362 0.966663783996683 2.81115079658889e-07 0.732254887869749 0.980410626241629 0.997492140697184 0.98463541251203 0.960499126141482 2.64391365590866e-05 0.99689053336724 0.990698550329666 0.997543219398703 0.990897792435412 0.997515331039894 0.99406869637395 0.999064184880611 0.898027057740424 0.9670886610322 0.00314210949564672 0.795732743264249 0.996939941384891 0.994858163885394 4.34622128574819e-35
