0	0	0	0	0
33.7943	6.6267	0.00262076	0	0.000598302
6.31074	10.5264	0	0	0.845022
0.710801	0.911798	0.00171198	0.484813	25.7147
0	0.797607	0	0.859644	25.2157
6.20619	23.6145	0	0.0344594	2.34969
2.35489	5.35357	0	8.73122	0.408687
6.81646	6.16332	0	0	0.742577
0	0	0	0	0
0	0	0	0.00710433	28.4441
5.65256	6.46182	0	0	0.887956
7.82947	4.5864	0.0294224	19.1619	25.8221
3.49758	6.25105	0	0	0.431178
16.5073	8.51617	0	12.1181	16.4722
0.0330318	0.197444	9.61755	0	1.19326
2.51867	2.85139	0	0.662574	25.0674
0	1.52604	0	8.82853	0.339173
0	0	9.12956	0	1.6197
2.13896	0	0	0.667249	10.7767
0	0	0	2.40667	0.836409
0	0	0	0	0
3.5914	1.32198	0	0.18731	0
0	0.850201	0	2.21033	0.06105
0	0	0	0	0
0.110802	0.709695	0	8.43596	0.134388
4.41628	1.10835	0	2.91203	1.12384
0	5.7394	0	1.32302	0.543996
0	0	0	0.000114377	18.3988
0	0	0	0	0
0	0	6.90633	0	1.23508
0.234196	0.233269	0	12.9775	0.295723
0	0	0.0930202	0	13.9035
8.10616	0	0	0	4.28338
0.0467732	0.226556	0	0	4.29086
2.16514	11.1192	0	0	1.51376
0	0	0	0	0.0101255
0.182316	0.196512	0	9.72182	0.112715
0	2.36372	0	4.24797	0
0	0	0	0	0
4.72617	1.41533	0	8.95048	10.5494
7.72303	1.73815	0.0200651	0	0
0	0.00534132	0	5.7369	0.21403
2.62957	3.23629	0	0	0.180901
0.576878	0	0	0	6.03932
0	0	0	0	0
0	0.0836258	0	0	9.88692
0	0.0364293	0	0.00200708	10.3753
3.13559	1.25908	0	0.0195498	5.82459
0.628921	2.60083	0	0	0.658556
0.182846	0.013268	0	2.89481	0.272633
0	0	0	0.00194892	0
6.51991	1.06987	0.0001345	0	0
0	0	0	0	0
0	0.293095	0	0.870778	0
1.79083	5.92331	0.0131029	0	1.08467
6.27296	1.06052	0.00256673	0	0
0	0	3.37072	0	0.462911
0	0	0	0	0
1.6683	4.50499	0	0	0.576027
4.4219	1.14713	0	0.00166013	0
0.0131809	0	0	0	0
0	3.0855	0	0	0.0746623
0.319806	1.83867	0	1.32151	0.785885
0	0	0	0	0
0.122103	0.931029	0	1.85083	0
0	0	0	0	0.00338696
0	0	0	0	0
0.0825935	0.422329	0	2.85012	0
0.035091	0	0.0267818	0.0460033	6.36797
0	0.0854457	0	1.48044	0.506631
0.73952	0.228426	0	4.0233	0.78796
4.35354	1.13551	0	0	0.646881
0.988534	1.7894	0	0	0.0977736
