-0.699832	1.46656	2.58517	-2.08846	2.97096
8.1254	0	0	0	0
1.53562	0	3.51894	-1.35649	-0.0510854
-0.992876	-1.87026	0	1.54632	-3.89439
-0.330436	0.896492	3.03835	-2.11483	2.21605
-0.309532	0.105268	5.55301	-0.154494	0
-0.406062	0	1.60903	-1.88099	2.39589
-0.214083	-5.14976	0	-0.892692	-0.077738
3.67043	-3.21721	5.05126	2.80345	0.0427647
0	0.800307	0	-0.127702	0
-2.40418	3.27026	-4.45323	-3.11036	0
0	-1.62239	0	-2.42453	0
0.420926	0	0	0	0
0	-0.552283	0	0	0
-0.0163561	-4.98509	0	-0.781347	0
1.93905	-2.32898	2.09128	3.05132	0
-0.602279	-2.23573	3.24291	-0.930082	0
0	0	0	0	0
-0.242432	0	-0.836497	2.45464	-0.453188
5.21543	0	0	0	-0.165999
0	0	2.85506	-1.30849	-1.5814
0	-4.21839	0	-0.592678	0
1.13793	-0.558531	-1.37055	1.32214	-1.47545
0.40845	0	0	-0.112289	0
-1.65331	-2.476	-1.85889	0.684454	-2.20862
-2.27848	2.21832	-2.75823	-2.35003	0
-0.101859	0.511758	-0.490576	1.97298	0
0	0	0.189925	0	0
0	-0.351788	0	0	0.216708
0.630033	0	1.50728	-0.915385	0
0.78284	0	0	-1.96551	0
0	0.534967	4.32776	0	0.100295
0	-0.183001	0	0	0
-4.4412	-0.0253084	0	0.019487	0
0	0	0	0.0168087	0
-0.418732	0	3.27678	-0.347509	-0.0090203
0.274389	0.397137	0.00520131	-0.680757	0
-2.88231	1.63239	-2.22497	-1.70779	0
0	0	3.53212	0	-0.153449
0	-0.919466	-2.72372	-0.234339	0.00838065
0.163646	-0.129485	-3.33356	0.0110626	0
0	0	0	0.00765182	0
4.30777	-0.237182	0	0	0
0.127923	0	-3.57599	0	0.296244
-0.138211	0	-3.12893	0	0.26687
-0.52402	-0.794414	-2.1255	0.839166	0
0	0.152797	2.72395	-0.0947586	0
-0.431255	0.24935	-0.339196	1.84618	0
0	-0.281911	0	0	0
0.0372074	-0.116068	-3.19785	0	0.131334
-3.89536	0	0	0.0142498	0
3.80452	0	0	0.0228024	0
-3.41233	-0.018979	0	0	0
0.694911	0	1.25014	-1.10081	0
-1.09517	0.176164	-0.71887	1.13428	-1.52813
0	0.662214	0	0	0
0	0	0	0.035762	0
0	-2.36626	-1.40552	0.147336	-1.34662
-0.345898	0	0	0	0
-0.610504	-0.707983	2.11153	1.63106	0.823125
0	0	0	0	-2.24971
0	-2.73674	-0.130141	-0.589314	0
-0.829908	1.7402	-1.59888	-1.81813	0
-0.090213	0	0	0.0105376	0
-1.00966	0	-1.38963	0	0
0.304992	0.0806707	1.26251	-1.33174	-0.196362
0	-0.162277	0.215396	0	0
0.363983	0	2.16711	-0.0716599	0
0	0	0	-0.052484	0
3.45798	0	0	0	0
0	0	0	-0.0696565	-2.19275
0	0.303334	0	-0.0292655	-0.0153963
1.34354	-0.775604	0	-1.07523	1.75224
0	0.0418626	0	0	0
0	0	0	0	0
0	-2.42899	1.92817	0.0110538	0.234984
0.0682366	-1.34976	0.704838	1.59154	0
0	0.566129	0	0	0
1.49173	0.830556	-0.252201	0.781303	-0.992078
-1.41081	1.31765	-2.44911	0	0
3.14598	-0.0948427	0	0	0.0310594
0	0	0	0	0
0	-0.233288	0	0	0.181739
-0.180229	0	0	0.0605837	0
-0.365224	0.112055	-0.241317	1.4307	0
0	0.00971448	2.6206	-0.0758306	-0.00556352
0	0	0	-0.0429224	0
-0.357426	-2.26707	0.0488947	-0.336059	0
0	0	0	-0.123975	0
