"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44"
"1" 11.3345694822541 7.35678172357788 3.16792763051369 9.71817038025542 8.74626185693406 19.0582429243724 -8.51163465299745 -10.5262744772345 -8.44351559295668 -10.1316304321298 -7.9311641065853 -8.52416493214048 -6.89415949171489 -5.42517628100328 -8.45213639565961 -7.19947798859829 8.79137053389386 -5.70149834628406 4.21305792928179 6.45135507111883 2.46956873390933 7.35580560095741 -2.70764773528094 11.9019894495742 4.76167702587303 4.08337160432705 0.366244498584327 2.79859200842651 3.27252808669924 12.0823778319762 5.1746188271458 3.96778168535951 0.323034068314715 2.35485854548712 -1.81788998942308 -1.31157336680048 -0.860766171403336 -2.89807464687179 5.00025776031944 -12.5581446445035 7.5712982172587 5.4988277085392 0.584106989816753 -31.0153454081319
"2" 10.644783932587 9.27814418234882 3.82798250789006 8.37273141756125 7.10217178204137 9.49331472029579 -6.67489736801673 -7.41671606392424 -5.86748425133618 -4.51391136863537 -7.25226740602758 -7.1461559625285 -4.71954498346366 -4.09934036585271 -5.70298077683223 -5.88631477695047 6.56753646037569 4.08210057743206 4.65815773247311 3.31384588512194 7.16609109712696 6.05051305614393 3.5456181440169 7.77237843047631 2.45080644161968 2.88610404126163 3.72608981959684 12.876757661214 -0.684650085941748 10.0444737166309 4.17400215695408 4.90206477194405 0.304840588575742 2.29712800688471 2.3949237368062 4.02932333058164 6.42599918999467 9.3103585970742 7.74557416819141 1.18018357194012 11.0038876106904 3.70899182295927 3.03422130937265 26.9863195766745
"3" 24.2354565820385 14.5837192242005 12.0233562880932 15.9242209838728 10.8738968012549 18.9188694611366 2.7623080207764 4.20747780184729 4.08685602486954 4.15016015886141 5.44497803797687 3.79232374812453 2.18817626596318 2.71801264181739 3.57850482201522 4.24753340007742 14.5949846086654 9.45657149692196 23.7897379397288 9.98400944351439 13.8572530077909 11.0832397347435 19.4972022619788 18.3391494920334 11.7996255905017 13.2010828188027 9.20603637083402 19.8148949248133 15.7618078420061 20.787118835948 8.0211682622652 13.676851811625 5.31285542075335 9.39730535463012 18.280838616172 25.495576186697 8.62344106663084 13.2543483086567 13.4105551895701 10.2021308796305 20.126534855824 8.98582514047804 10.4067625884418 22.2439477010111
"4" 11.7436511274768 7.24612841148709 6.86170727464737 5.39899483505098 2.53284855120456 9.83667316751052 1.57336870827737 0.843051204033723 1.37156164012096 0.334713401466195 1.60339574269364 1.43569204003308 1.16232426192589 3.87116709303549 2.67876689275926 -0.725339442091647 7.64424211994223 6.47144841956794 25.365921292349 1.53090002022332 10.5581669707051 4.27890496788527 16.9183789201068 8.00257763567099 8.32404208761674 6.85605604977194 0.621807179384176 6.31901488391351 19.0019962969283 9.08333472741344 1.84182798568689 6.49286856356805 3.19273251969403 4.76883215278791 10.8547767316121 14.7973636483409 5.65434176340516 -3.6616240117073 6.99718452878658 3.72041114850434 -1.26815759317181 -0.481291214951292 3.48590732244698 7.15071139551677
"5" 2.23631576494746 3.3236103981313 1.93939664240122 2.37494491254303 1.38070167187323 2.13345843036081 5.73677103987723 7.70294243301239 4.9947422748204 5.58707861614873 5.93493607034255 5.34549348655907 5.12382841528899 3.67218601509121 7.16355743533074 5.24129194590555 2.5984722925601 1.60087732061365 1.48839292133197 0.850979999372555 2.38042868955534 2.6610988365391 3.26143566454235 1.48424964206454 1.73928439604821 1.83650053012509 1.09911982694476 2.25639858007336 3.7080840808406 5.80722041891637 -0.377542085061681 -0.437242503902622 2.47076742114047 1.47737653765147 3.06924009620352 3.93198615875362 0.725652349153257 1.26549544036655 0.200407974041966 -24.2839981445986 2.62188399524294 1.44584716871649 1.8418819838987 6.93009169856647
"6" 16.1062149941436 14.1649058321272 7.82079301053492 14.0776810025289 9.3703660002987 15.6404104865404 8.48590804110255 10.4616263108907 10.6507564643903 9.22946369446814 10.9325621029461 9.56550917633495 7.85132229205691 8.68174660884619 10.9069662461139 6.98001227820577 12.6193488788581 8.72468699680663 15.9246579219185 10.2503982795663 12.7497761767118 10.0585947146539 13.8414159985207 14.1332702801302 10.6963077454284 11.6729135608792 8.75819818981357 16.0436790820178 13.6130946818375 16.9286671861358 8.39895743051649 11.8746741116963 10.6391824852358 11.1977238981593 13.4833833709143 13.7132710697555 7.38142578368026 9.72249483271043 11.9398846154292 24.2096354348898 19.3424750000087 6.25559430559647 7.07623625998743 19.8975311257176
"7" -9.32222962658714 -7.40740564360053 -4.65084468843101 -8.74361489495998 -5.81193984097164 -10.02732744981 5.00334352973572 6.43004795533974 4.00920123757172 6.06886575310968 5.16978594359951 6.38296810511599 4.17442434882327 3.24970428676404 5.09237244306792 4.00919873542958 -5.91671330731093 -2.51774107259027 -3.74500787015193 -3.63445100185067 -6.94065227214499 -4.61062614221048 -3.32602789555366 -6.7688091449162 -3.66731616780696 -1.26547635473179 -1.86423562462364 -11.4431909839165 -1.19744475584077 -8.66088284432819 -4.57565677916929 -5.28579636009416 -2.20408478036094 -2.73758423130127 -3.48994964950933 -0.757290115233286 -4.85348921302509 -10.0866974978685 -4.37957171130595 1.38048813655183 -9.52948652395471 -2.134243451369 -2.97415394685087 -23.8763436399629
"8" -0.600252131389844 1.01660901753412 -0.574088945072152 -0.171865819217813 -0.330492129649773 -0.642331053761095 0.187355749210026 0.858815694007992 0.195698567826601 0.124704815355689 -1.16952401730475 1.70980707694654 0.136768114053411 -0.214141723559349 -1.53191638328525 0.648899472781848 0.0514184764507363 -22.9607344632887 0.80342483220646 -0.865819781599132 -0.253223127123688 -0.293619067207209 -1.01322772618353 -0.414961692621559 -0.107255527418055 -0.815473664848616 1.61614310116996 -1.5698058743884 1.07833309608508 0.536495459788004 1.83125701097245 0.896024083413514 0.774472446137225 -0.530436746602043 0.343436771608001 0.0860434339823198 0.846474459960783 -0.0911945569597531 2.04317335259348 -1.37218388746847 0.889510157241025 -1.35724678955243 -0.0353442177875249 1.35128365708117
"9" 16.7474839614679 10.9168247981844 9.69906733326834 13.2550507236294 6.64268018553368 16.1052881414567 2.79859737873833 2.60245478874392 2.20637310718521 2.19894482590381 3.665893330298 4.68275141089723 2.07675398629267 2.82170694552074 4.46453355602549 4.50856314023236 11.3634796197675 9.5914215247529 22.7772371597457 6.84381784147999 12.7224225220916 8.06587942700564 20.1893189509324 11.6407641334451 8.52593381358781 11.6207290069261 7.62508657628149 14.3749416281512 18.0323274864534 11.1544770718838 6.65250244107582 11.0989488884881 4.68350006567214 5.55149219357193 17.0708643837437 21.8805205271291 6.88507220353793 5.87641121773849 11.2130285105836 8.51536896232606 12.3860130193702 5.85166109128507 8.51890863987554 9.94389571677586
"10" 11.5414063093161 7.21967657835609 4.79827511193635 7.13871755954625 4.79678537639218 9.63047235918817 -4.92109985240244 -6.0404903677271 -3.08107908832414 -4.34930756773747 -5.53943359865597 -5.5076914760443 -4.31123461055003 -2.36667137917878 -5.26796119610894 -5.37554479471178 7.01321673553712 3.77629848727672 3.43671531097569 5.16106057739138 5.33614522285529 7.59369163786854 1.22060236320384 6.41410579828043 3.20005579034031 1.59550572632483 3.513829741008 11.6524212824847 0.679016244490161 8.02225730010694 2.55512666073141 6.51688475140712 1.76217786290799 4.1657394220429 2.23121184095807 3.36007884284823 7.17953150043389 8.84636301514187 7.4812150436549 -0.321052469535587 7.38749756283595 1.6433268151756 2.0995349495123 22.2689629517984
