-0.248622	-0.921053	0	0	0.342518
-0.14505	0	0	0	0
-0.931783	0.257529	0	0	0
0	0.065385	0	-0.0270205	0
0	0.356731	0	0	0.0069215
0	0.174532	0	0	0
0.160367	0	0.383485	0	0
-0.156185	0	0.553423	0	0.185026
0	0	0	-0.0194569	0.88367
0	0	-0.0881005	0	0
0	0	0	0	0
0	-0.00746376	0	0	0
-0.664212	0.137788	-0.0280799	0	0
0	0	0	-0.0750343	0
0	0	0	0	-0.00353255
0	0	0	0	0
0	0	0	0	-0.164676
0.538076	-0.209793	0	0	-0.0497099
0.102597	0	0	0	0
0	0	0	0	0
0.347458	-0.0872336	-0.103095	0	0
0	0.258217	0.576853	0.0953324	0.064798
-0.200974	0	0	0	0
0	0.10267	0.107169	0	0
0	0	0	0	0.0884268
-0.22316	0	0.298708	-0.345576	0
0.28846	0	0.0220703	0	0
0	0	-0.105221	0	0
0	0	0.40963	0	0
0.268105	0	0	-0.0239365	0
0	-0.15622	0	0	0
0	0.0456254	0	0	0
0	0	0	0	0
0	0	0	-0.0395575	0
0	0	0	-0.043671	0
0	0	0	0.0728863	0
0	0	-0.626468	0	-0.321371
0	0.11302	0	-0.0440893	0
0	0	0	0	0.11702
0	0	0	0	0
0	0	0	-0.0337535	0
0	-0.113535	0	0	0
-0.125744	0	0	0	0
0	0	-0.0316565	0	0
-0.216609	0	0	0.0942074	0
0	0	0	0	0.0502507
-0.129824	0	0	0	-0.714106
0.0494759	0	0	0	-0.0273435
0	-0.0183702	0	0	0
0.417196	0.435004	0	0	0
0	0.128206	0	0	0
0	0	0	0.034122	0
-0.160046	0	0	0	0
-0.014898	0.153846	0	0	-0.274553
-0.502545	-0.643266	0	0.272701	0
0	-0.302437	0	0.0112216	0
0	0	0	0	0
0	0	0	0	0
0	0	-0.0622223	0	0
0	0	0	0	0
0	0	0	-0.034509	0
0	0	-0.120882	0	0
0	0	0	0.0532509	0
0	0	0	0	0
0	0	0	0	0
0.0577248	-0.151929	0	0	0
0.0194386	0.109185	0	0	0
0.354508	0	0	0	0
0	0.0122477	0	-0.0436791	0
0.212622	0	0	0	0
0	0	0	0.0808645	0
-0.0896425	0.243982	0	0.377391	0
0	0	0	0	0
-0.121429	-1.01022	-0.267016	0	0.323682
0.158805	0	0	0.0512265	0
0	0	0	0	0
0.525637	0.218963	-0.0694123	0	0
0	0	0	0	0
0	0	0	0	0
-0.167065	0	0	0	0
0	0	0	-0.0487222	0
0	0	0	0	-0.118226
0	0	0	0	0
0	0	0	0.0423868	0
0	-0.102207	0	0	0
-0.327107	0	0	0	0
0	0	0	0	0
0.0991275	0.380144	0	0	0
0	0.127961	0	0	0
0.0619054	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0.0288584	0
0	0	0	0.0340347	-0.971556
0.306751	-0.470858	0	-0.0880111	0
0	0	0	0	0
0	0.0833741	0	0	0.00689409
0	0	0	0	0
0.348397	0	0	0	0
0	0	0	0	0
0.428464	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	-0.031995	0	0	0
0	0.0827573	0	0	0
0	-0.251198	-0.0280423	0	0
-0.147337	0	0	0	0
0	0	0	0	0
0	0.165961	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0.576809	0	0.326401
0	0	0.0543186	0	0
0	0	0	0	0
0.47001	0.42835	0	0	-0.125931
0	0.257347	0	0	0
0.258574	0	0.0765599	0	0
0	0	0	0	0
0	0.019445	-0.0272632	0	0.104531
0.115663	0	0	-0.0402141	0
-0.113278	0.00165387	-0.028651	-0.684272	0.611966
-0.0253382	0	0	0.143391	0
0	0	-0.646056	-0.19517	0
-0.662711	0.71596	0	-0.00886095	0
0	0	0.100245	0	0
0	0	0	0	-0.0800368
0	-0.515516	-0.441491	0	0
0	0	0	0	0
0	0	0	0.0456345	0
0	0.170638	0	0	0
0	0	-0.111821	0	0
0	0	0	-0.061929	0
0.165181	0	0	0	0
0	0	0	-0.0522117	0
0.174445	0	0	0.0125263	0
0.0483154	0	0	0	0
0	0.209712	0	0	0
0.163559	0	0	0	0
0	0	0.0889735	-0.0269467	0
0.229845	-0.0354419	0	0.021035	0
-0.166306	0	-0.0976918	0	0
-0.414402	0	-0.020318	0.0486615	0
0	-0.22297	0	0	0
0	-0.203638	-0.314655	0	0
0	0	0	0	0
-0.295342	0	0.554721	0.179426	0.0608052
0	-0.120909	0.0597305	0	0.197721
0	-0.0891185	0	0.129871	0
