-4.99082	0.263491	0	0	-0.0389886
0	2.32929	0	0	0
-0.770836	-1.29256	1.46506	-1.2476	0
-0.461226	0	-1.97921	1.05861	0.392481
0	0	0.839595	0	0
0	-0.173929	-1.05055	0	0.0733244
1.79492	1.24768	-1.15523	-0.454813	-0.947698
-0.277282	0	0	1.08165	0
0	0	-1.31787	0	0.0912912
-0.490432	0.128472	0	-0.724692	0
-0.783607	-1.92535	0	1.77709	-2.79563
0.106117	0.353684	1.25917	0	-0.617981
-12.4785	-0.179895	0	0	0
-0.769429	0	1.03058	-0.182717	-0.182289
0.428344	1.3562	-0.671905	0.193782	1.09119
0.497729	0	0	-0.999313	0
-0.328274	0	-0.0988153	1.48315	0
-1.12056	-1.01124	-1.34714	-1.06581	0.48051
0	0.0225302	-0.262941	1.36422	0
0	0	2.03092	0	0
-1.94117	-0.455618	-0.0983417	0	0.183407
-2.14698	0.57392	-2.11402	-0.35858	0
0	-0.174306	0	-0.65862	0
0.00254386	0	0	0	-1.02071
0.708864	0	0.282358	-2.34354	0
0	1.42996	0	0	0.0453265
0.144833	0	0	0	2.82542
-1.59903	0.658529	-1.005	-1.83122	-0.125018
4.33229	0	0	0	0
-0.994052	0	-0.533446	0	0
-0.992244	0	-0.496269	-0.768146	0.0243835
-0.578876	0	-0.497969	0.564881	0.317545
-1.15438	-0.158057	0	0	0
0	0	0	0	-1.78898
0.119181	-0.0230537	1.40947	-0.72062	-0.333968
0	2.59401	0	0	0
0	0	-0.179897	0	2.94744
0	-0.66022	1.7231	-0.31784	0
-0.466989	0.788413	-1.0998	-1.57152	0
-1.53794	1.43968	-2.38546	-0.431029	-0.251522
1.63878	-0.093969	0	0	-0.0100706
1.11085	0	0	-3.26533	0
-0.0795695	0	-1.13143	0	-0.40304
0.166079	6.06516	0.192153	0	0
-3.28551	0	0	0	0
0	0.028155	0	-0.058484	-0.993958
0	0	0	0	1.60886
0.237159	1.28431	0	0	0
0	-0.0844896	0	0.0634015	1.60759
0	0	-0.00479153	1.39686	0
0	0	0	-0.588541	0
0	-1.25023	-0.301458	-0.415749	-0.270582
-1.62356	1.54589	-2.63892	-1.97166	-0.593686
-2.08213	0.140637	0	0	-0.0239409
0	-1.88257	-1.5555	0.229833	0
1.09966	0	1.22209	0.212983	0
-0.192559	0	0	0.580176	0
0	-3.27947	0	0	0
0.083259	1.31731	0	0	-0.878114
0.259224	3.03439	0	0	0.249009
1.22449	0.361229	0.675762	-0.243393	-0.593729
0.741764	-0.37931	1.57038	0.279573	0
0.426588	-0.10845	0	-2.23759	0
-0.93471	-0.0377094	0	0	0
-1.10315	1.55262	-2.85621	-0.217933	0
0	-2.44386	0	0	0
0	0	-1.62365	0.0437595	0
0.152971	-0.265757	-4.53757	0.233295	0
-2.36012	0	-0.201366	0	0
0	0	1.15399	0	0.551216
0.459793	-2.24675	0	-0.799117	-0.261791
0	0	1.37006	0	0
0.358928	-0.403046	0	0.999285	0
1.0385	0.473393	0	0.217945	-1.08641
0	0	-0.444065	0	-0.219564
0.283816	-0.0173591	0	1.4216	0.194062
0	-3.36596	0	0	-0.14906
0.339978	-0.0742767	0	-1.86563	0
-1.01763	0	0	0	0
-2.1464	-0.0623751	0	0	0
0.975311	-2.6433	3.79466	3.31601	0.348521
-2.90892	0	0	0	0
-0.275932	-0.772753	-0.853409	0.728979	-0.445397
0.563285	0	1.46369	0	0
0	0.457599	-1.16331	-0.901725	0
0	-0.266472	0	-0.964154	-0.24418
0.119436	0	0	-1.64515	-0.310818
0.51985	0	0.157494	-1.49829	-0.239929
-0.382187	0	-0.0933641	1.71076	-0.0121379
0	0	0	0	1.21772
0	2.49636	0	0	0.090176
0	0	0.987024	-0.193044	0.300659
-0.631547	0.252076	-1.47824	-0.500031	0
0.357747	-0.00910888	0.806565	-0.528147	-0.0790064
-0.261652	-0.436287	0.19844	-0.380204	0.123233
-0.209183	-1.21627	-2.80509	-0.435366	-0.890104
-1.94611	1.90164	-3.03548	-1.98366	0
-0.0967721	0	0	0.561628	0
0.0263457	0	0	0	1.67083
0	1.51932	0	0.0284731	-0.167699
0	2.95779	-2.99854	-3.30708	-0.381667
0	-0.225071	0.363608	-0.277481	0
-0.0461001	0.30252	1.30587	0	0
0.121189	2.12957	-0.0072767	0	0.12228
0.420877	-0.758313	0.910378	0.737324	0
0	0.039329	1.93976	0	0
-3.2918	0	0	0	0.0305256
0.552001	0	0	-1.66831	0.0980213
-0.802733	0.615023	-1.77394	-0.53634	-0.0567268
-1.67895	0	0	0	0
-1.0196	0	0	3.386	0
1.28033	1.08924	-0.655652	0	0
0	0.00411265	0	0	-4.58441
-1.4642	0.178805	0	0	0
0	0	0	0	-0.798014
0	-0.338896	-2.04864	0	0
-1.65908	0	0	0	0
-0.126732	0	0	1.14725	0
-1.32502	0	0	0	0
0.34102	-0.0172863	0.377167	-0.57227	-0.51292
0	0	-0.623465	0	-0.945587
1.83563	0	0	0	0
0.117105	-0.46812	-0.467929	0.299561	-1.1524
0.331667	0	-2.01739	0.091373	0
0.0404935	-0.307379	-1.35973	1.57523	1.56785
0.0975739	1.62117	0	0	0
0.201442	-1.28647	0.985828	1.82316	0
0	0.360359	3.47882	0	0
-0.70424	0	-0.161295	-1.10207	0
0.336883	0.525906	0.184378	-0.577475	0.83931
0	-0.188969	-1.40261	0	0
0	0	-0.85308	0.199162	0.173522
0	0	0	-0.44155	1.0027
-8.15762	0.105311	0	0	0
0.997415	0.849778	0	-0.464713	0
1.9195	0	-0.0445446	0	0.0297675
0	0.926401	-0.331159	-1.99149	0
-0.378457	0	0	0.749652	0
0	0	0	-0.799492	0
-0.110718	0	-0.204233	0.789184	0
-4.98588	0	0	0	0
0	0.931827	0	0	0
0.189526	0	0.0798219	-0.947125	0
0.0618409	0.0599566	0.594111	-2.2199	0
-1.8798	0.578384	0	0	0
0.119777	-1.37384	-0.661741	-0.236818	0
-0.370317	0	2.62044	0	-0.169444
0	0.729634	-1.87546	1.11442	-0.328872
0	-0.481478	-4.23879	0.0923553	0
0	0	3.13348	0	0
-0.726706	-1.11151	0.780569	0	0.727709
0	-1.23601	0.448979	0	0
0.0718508	0	0	0	-0.966167
0.70947	-0.126416	0.0402333	0.419279	0
-0.657091	0.993375	-1.1964	-1.39452	-0.203493
0.146051	-0.132347	0	-0.402501	0.159185
0.821166	0.477026	0	0.658805	-0.48034
0	0	0	-0.592663	0
1.50238	0	0	0	-0.0914617
-1.5489	1.57032	-3.57512	-0.432329	0.307202
-1.48314	0.0765556	0	0	0
-0.184817	0	1.51004	-0.25564	0
0	-0.173134	0	0	-3.3515
0.838578	-0.901205	0.928206	2.37973	0.0913962
0	-5.23587	0	-0.0258342	0
0	-4.26932	0	0	-0.00879736
0	0	0.0712481	0	-2.44921
-1.74449	-0.619524	0.395311	0.88562	-1.1663
-1.6798	-0.979064	-2.54739	-1.44989	0
-0.119805	0	0	0.903613	0
0	0.788239	0	0.766036	0.421606
-3.06314	0	0	0.0215103	0
1.24653	-0.4026	0	1.32588	-0.397734
0	0.376291	1.54707	0	0
-1.03941	-1.8138	0	-0.318604	0
0.335959	1.47213	0	0.696351	0
0	0	0	0.0377207	0.930689
0	0.188421	-0.465349	0.696068	0
1.61371	0	0	2.16366	-0.182019
-0.183923	-2.17088	-0.087278	0	0.00793388
0.253577	0	-0.965449	-0.522107	-0.671645
-1.33012	1.89346	-3.11136	-0.324225	-0.216149
-0.0855986	-6.4734	0	0	0
0	-2.52174	2.66292	3.15626	0.291818
-0.669524	-1.15873	-0.958805	0	0
-1.84936	0.909925	-1.01252	0	0.912558
0.851218	3.19941	-2.83584	-2.49032	0
-0.973647	1.58591	0.819761	0.764577	0
-1.3409	0	0	0	-0.0576583
0	0	-1.52344	0.258251	0.157587
0	0	0.51932	0.746985	0
-0.911277	-1.17358	1.46163	-0.507578	-1.65048
0	0	0	0	-1.50392
-0.558429	-0.227791	0.707832	-0.490962	0
0.710391	0.086261	-0.866114	0	0.215075
0	0	0.519246	-1.3827	-0.365015
-0.617513	0	-0.0754632	2.68411	-0.0600778
-0.64622	0.140827	0	2.15258	0
-2.25834	0.837159	-1.7367	-2.1296	0
-0.148127	1.26743	0	-1.47287	-0.21664
0	2.59887	0	0	0
0	-1.60292	-0.210777	0.0127924	0
-0.125586	2.41007	0	0	0
0.605863	0.861779	-0.0376714	-1.2831	0
0	0	0	0	-1.41953
0	0.000128975	-0.150783	-0.0958698	2.72739
0.778915	-2.16304	2.2932	1.43357	0
-2.81598	0	0	0	0
-3.43415	0	0	0	0
-0.565701	-0.660769	0.39516	0	0
0	0	-0.240827	0.622216	0
-0.519108	-0.460758	-2.18032	0.712824	-0.0912462
0.473152	0.708473	1.09628	-1.11119	-0.184728
0	0	-0.213212	0.473833	-1.43123
-2.79597	0	0.0210033	0	0
-0.147333	-0.501761	1.48803	-1.0397	-0.803022
2.66048	0	0	0	0.157043
0	-0.0174542	0	0	1.89778
3.15562	0	0	0.0322778	-0.144721
0	0	-0.281793	0.336564	0
0	-0.0184883	0.313099	-0.417804	0
-0.0426052	-1.42273	0	-0.0200105	0
0	0.9314	-0.313398	1.16286	-0.413312
0.926679	-1.44264	2.54622	1.01992	0.145482
0	-3.72196	0	0	0
0	-0.986351	0	-0.0521982	0
1.8211	0.0969792	0.47425	-0.291403	0
0	0	-1.18829	-0.0207261	0
0.0966138	-1.30218	0.922003	2.92836	0
-0.229044	0.94959	3.22721	0.179707	0
0.0474975	-0.148769	0	0.412319	-0.694085
-1.00648	0.076018	0	3.30719	0
-1.46004	0	0	0	0.0273746
0.0306535	0	0	0.0431294	-1.28615
0.691492	-1.33098	1.73586	1.50969	0
0.116729	-0.344201	0	-0.567566	0
-1.24245	0	0	0	0
0	-0.652343	0.0845931	0	0
0	1.51384	0.0216079	0	-0.0175221
-7.63941	0	0	-0.0187394	0
0	-4.16646	-0.0910413	0	0
0	0	1.733	0	0
-0.0577101	0	-0.839714	0.965354	0
0.0313723	0	0.205575	-1.21148	0.288745
-0.276783	-0.225551	0	0	-2.1838
1.59868	0	0	0	0.117726
0.236515	0	-1.07688	0	0
-0.637598	0	-0.553858	0.917363	0.468118
-0.770075	0.188668	-0.356587	-0.562027	0
-1.66462	0	0	0	0
0	0	0.45902	-1.07227	0
-2.4644	-1.95532	0.270618	0.418889	0.162349
1.588	0	0	0	0
0.0287207	0	0.0577607	-0.551685	0
0	-1.3175	0	-1.91541	0
0	2.22354	-2.68248	-1.79643	-0.067948
-1.58781	0	0	0	0
0.125966	0	-1.36305	-1.19142	0
0	1.52321	1.08829	-0.237302	0.298072
2.31306	2.33169	1.60672	-1.36833	-2.17652
-0.234749	0	0	-0.0843304	0.626217
-0.0252187	0	0	0.0287305	0.0788409
0	0	0	0	0.125447
0	0.219866	0	0	0
0	-0.0172607	0	0	0
0	0	0	0	0.0739485
0	0.100628	0	0	0
0	0	0.0803673	0	0
